country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
United States,ambt.net,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,tykheinc.com,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,SSL Error
Philippines,distinctteam.com,Professional Services,solo,No,60,N/A,little_info,reachable,200
India,autoikigai.systems,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,cosmiccowmgmt.com,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
Philippines,eprojectdirect.com,Real Estate and Property Management,1 to 5,No,95,N/A,much_info,reachable,200
United States,appstudio35.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Italy,emmelab.it,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Turkey,globaltrust.com.tr,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Germany,jdk.de,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Australia,westnet.com.au,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
Indonesia,tiongle.com,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
Viet Nam,ttdecom.co,Other,1 to 5,No,40,E-commerce Platform,unreachable,unreachable,Connection Error
United States,solutionzmail.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
Israel,s-a-law.co.il,Professional Services,1 to 5,No,75,Legal Services,unreachable,unreachable,Connection Error
Afghanistan,puffmail.site,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
Kazakhstan,stradeoilproduction.kz,Manufacturing and Industrial,1 to 5,No,60,N/A,unreachable,unreachable,SSL Error
Trinidad And Tobago,factorlabs.io,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,fundolo.com,Financial Service,1 to 5,No,95,N/A,much_info,reachable,200
United States,connectedenergyservices.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
United States,matt-williamson.org,Financial Service,solo,No,95,N/A,much_info,reachable,200
Qatar,alassadi.net,Professional Services,solo,No,95,N/A,much_info,reachable,200
United States,binghamtonschools.org,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
United States,mobatta.com,E-commerce and Retail,solo,No,70,Food Service/Restaurant,little_info,reachable,200
"Iran, Islamic Republic Of",tawsal.com,Logistics and Transportation,5 to 20,No,60,N/A,little_info,unreachable,Connection Error
United States,eliteheatingnh.com,Professional Services,1 to 5,No,95,HVAC Services,much_info,reachable,200
Russian Federation,databorn.ai,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
United States,eser-vice.com,Professional Services,solo,No,50,N/A,no_info,reachable,200
United States,mag.gob.ec,Other,500+,No,60,Government Ministry,unreachable,unreachable,Connection Error
South Africa,assaygenie.com,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
Denmark,gramknudsen.dk,Other,solo,No,95,Under Construction/Placeholder,no_info,reachable,200
Thailand,globalvisasolutions.info,Professional Services,1 to 5,No,60,Immigration and Visa Services,unreachable,unreachable,Connection Error
United Kingdom,virtualmservices.com,Professional Services,1 to 5,No,95,Virtual Assistant Services,much_info,reachable,200
Poland,greenhopex.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Timeout
Argentina,ohdigital.agency,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,greenvelvettree.com,Professional Services,1 to 5,No,95,Landscaping and Tree Services,much_info,reachable,200
Portugal,ginocosme.eu,Professional Services,solo,No,95,Therapy and Mental Health Services,much_info,reachable,200
United States,orevan.org,Professional Services,50 to 100,No,95,Healthcare Consulting and Communications,much_info,reachable,200
United States,warreandvavasour.com,Professional Services,1 to 5,No,65,N/A,little_info,reachable,200
Egypt,hostacks.com,Technology and Software Development,50 to 100,No,65,N/A,unreachable,unreachable,502
Japan,iw-trading.de,Other,1 to 5,No,70,Trading/Wholesale,unreachable,unreachable,404
Pakistan,auasolutions.com,Professional Services,200 to 500,No,95,N/A,much_info,reachable,200
United States,theweingarten.co.uk,Other,solo,No,60,Real Estate,little_info,reachable,200
United States,pickens.k12.sc.us,Education and e-learning,500+,No,75,N/A,little_info,reachable,200
Netherlands,cafeaandeamstel.nl,Other,5 to 20,No,95,Restaurant/Hospitality,much_info,reachable,200
Canada,computerrise.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Belgium,neiso.io,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
India,lorien.finance,Financial Service,1 to 5,No,65,N/A,little_info,reachable,200
United States,sconlinesales.com,E-commerce and Retail,1 to 5,No,75,N/A,little_info,reachable,200
India,epicresearch.co,Technology and Software Development,50 to 100,No,60,N/A,little_info,reachable,200
Saudi Arabia,suteyra.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Canada,dilucalaw.ca,Professional Services,1 to 5,No,75,Legal Services,unreachable,unreachable,Timeout
Thailand,seaplaneasia.com,Logistics and Transportation,50 to 100,No,95,Aviation and Seaplane Services,much_info,reachable,200
United States,indexproltd.com,Professional Services,20 to 50,No,95,"Engineering, Procurement, and Construction (EPC)",much_info,reachable,200
United States,rudeamericanusa.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
United States,petrosproperties.com,Real Estate and Property Management,1 to 5,No,75,N/A,little_info,reachable,200
United States,ssaandco.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
China,zylopouch.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
India,bluverseinfobit.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Poland,nexmet.eu,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Australia,builtsmart.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Israel,growbi.co,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,tsd.org,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Viet Nam,vmogroup.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
India,theenerjigroup.com,Professional Services,200 to 500,No,95,N/A,much_info,reachable,200
United States,thegenesislink.com,E-commerce and Retail,solo,No,95,N/A,much_info,reachable,200
Australia,venturemetrics.com.au,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Indonesia,any.pink,Technology and Software Development,solo,Yes,100,N/A,much_info,reachable,200
Argentina,humand.co,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Australia,visionbalustrading.com.au,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,itw.com,Manufacturing and Industrial,500+,No,95,N/A,much_info,reachable,200
Poland,jsoniz.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Philippines,sphererocket.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Singapore,ari.sg,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
United States,alignhcm.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Canada,yosfer.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
Canada,minesense.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Cyprus,jeanelkhoury.com,Marketing and Advertising,solo,No,75,N/A,little_info,reachable,200
India,bizgain.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,bitcoindepot.com,Financial Service,500+,No,95,N/A,much_info,reachable,200
South Africa,platinumcrest.co.za,Financial Service,5 to 20,No,95,N/A,much_info,reachable,200
India,somaiya.edu,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Philippines,propertytalkgroup.co.uk,Real Estate and Property Management,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,talktalk.net,Technology and Software Development,500+,No,95,N/A,unreachable,unreachable,404
United States,appnirbhar.com,Technology and Software Development,1 to 5,No,45,N/A,unreachable,unreachable,Connection Error
Pakistan,inventonics.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,liquidsample.com,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,503
Singapore,irasgovsg.com,Other,500+,No,95,Government Tax Agency,no_info,reachable,200
India,tkservices.co,Professional Services,50 to 100,No,95,Business Process Management,much_info,reachable,200
United States,lodhaqroup.com,Real Estate and Property Management,500+,No,95,N/A,unreachable,unreachable,Connection Error
Australia,fusion5.com.au,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,wdmix.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Canada,upmysite.ca,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,tdgtravel.ph,Other,1 to 5,No,65,Travel Agency,unreachable,unreachable,Connection Error
United States,lifeofkodi.com,Unknown,1 to 5,Unknown,0,N/A,Unknown,reachable,200
Austria,a1.net,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
India,jsmcorp.in,Other,50 to 100,No,95,Hospitality and Restaurant Management,much_info,reachable,200
Portugal,psiworks.pt,Healthcare,1 to 5,No,95,N/A,much_info,reachable,200
India,nirmauni.ac.in,Education and e-learning,500+,No,75,N/A,unreachable,unreachable,Timeout
United States,scituateschoolsri.net,Education and e-learning,200 to 500,No,70,N/A,little_info,reachable,200
Australia,halomotors.com.au,E-commerce and Retail,5 to 20,No,95,Automotive Sales and Service,much_info,reachable,200
Morocco,um5r.ac.ma,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,bangale.shop,E-commerce and Retail,solo,No,10,N/A,unreachable,unreachable,Connection Error
Mexico,genfcapital.com,Financial Service,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
United States,idow-llc.com,Professional Services,1 to 5,No,70,N/A,little_info,reachable,200
United Kingdom,friendly.studio,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,beecontentmarketing.com,Marketing and Advertising,1 to 5,No,70,N/A,little_info,reachable,200
India,iasopharmaceuticals.in,Healthcare,50 to 100,No,95,N/A,much_info,reachable,200
Viet Nam,hathitrannhien.edu.vn,Education and e-learning,5 to 20,No,60,N/A,unreachable,unreachable,Connection Error
United States,ps277x.com,Other,solo,No,40,N/A,little_info,reachable,200
United Kingdom,manchestereicr.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
India,hetcash.com,Financial Service,50 to 100,No,30,N/A,unreachable,unreachable,SSL Error
Sweden,dietz.se,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
Switzerland,uuf.me,Technology and Software Development,solo,Yes,95,N/A,little_info,reachable,200
Tunisia,shaparakclinic.com,Healthcare,1 to 5,No,50,N/A,unreachable,unreachable,500
United States,chemlocknutrition.com,Manufacturing and Industrial,5 to 20,No,95,Animal Nutrition Ingredients,much_info,reachable,200
Singapore,avanade.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
South Africa,wehavesolutions.co.za,Professional Services,5 to 20,No,40,N/A,unreachable,unreachable,Connection Error
Morocco,bingebear.tv,E-commerce and Retail,1 to 5,No,95,Entertainment/Media,much_info,reachable,200
Nigeria,rommiui.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
"Iran, Islamic Republic Of",iran.ir,Other,500+,No,95,Government,unreachable,unreachable,Timeout
New Zealand,xtra.co.nz,Technology and Software Development,50 to 100,No,60,N/A,little_info,reachable,200
Czech Republic,lexpenz.com,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
Bulgaria,commercepy.co.uk,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,tmssolutions.uk,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
Singapore,students.edu.sg,Education and e-learning,500+,No,70,N/A,unreachable,unreachable,Connection Error
Pakistan,septemsystems.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
India,oleevaets.com,Professional Services,solo,No,60,N/A,little_info,reachable,200
India,student.tce.edu,Education and e-learning,200 to 500,No,50,N/A,unreachable,unreachable,Connection Error
India,biggorillaapps.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Estonia,cryptomus.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
China,aero-bureau.com,Professional Services,5 to 20,No,95,Aviation Consulting,much_info,reachable,200
India,webdevpro.us,Technology and Software Development,solo,No,70,N/A,little_info,reachable,200
Poland,joorney.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
United States,bafiourbeattyus.com,Professional Services,50 to 100,No,60,N/A,unreachable,unreachable,Connection Error
United States,bullseyetruckinginc.com,Logistics and Transportation,5 to 20,No,95,N/A,much_info,reachable,200
Croatia,insidico.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,student.ccc.edu,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
Indonesia,parador-hotels.com,Other,200 to 500,No,95,Hospitality/Hotel Management,much_info,reachable,200
United Kingdom,linxaccounting.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Germany,joshuabaer.tech,Technology and Software Development,solo,No,100,N/A,much_info,reachable,200
United States,frestle.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,greenvillecsd.org,Education and e-learning,200 to 500,No,75,N/A,little_info,reachable,200
United States,harringtonhousing.com,Real Estate and Property Management,50 to 100,No,75,N/A,unreachable,unreachable,SSL Error
Indonesia,lokaindira.com,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
India,ondemandint.com,Professional Services,50 to 100,No,95,Business Consulting and Global Expansion Services,much_info,reachable,200
United States,swtradingllc.com,Other,1 to 5,No,75,Trading and Commodities,unreachable,unreachable,403
India,ideas2it.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Australia,homezbuyers.com.au,Real Estate and Property Management,1 to 5,No,95,N/A,much_info,reachable,200
Pakistan,bundlezone.pk,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Mauritius,ateconseilpro.com,Professional Services,solo,No,50,N/A,little_info,reachable,200
United States,720digitalmarketing.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
South Africa,sarchioutdoor.co.uk,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,connect.polyu.hk,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,subseandt.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,365businessfinance.co.uk,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
Myanmar,iida-mm.com,Manufacturing and Industrial,50 to 100,No,40,N/A,unreachable,unreachable,Connection Error
Brazil,amplus-x.com,Technology and Software Development,50 to 100,No,75,N/A,little_info,reachable,200
Canada,amaanaex.com,Technology and Software Development,5 to 20,No,40,N/A,unreachable,unreachable,Connection Error
India,zenuwebstudio.com,Technology and Software Development,1 to 5,No,70,N/A,little_info,reachable,200
India,aven-sys.com,Professional Services,200 to 500,No,95,N/A,much_info,reachable,200
Mexico,humainds.com,Technology and Software Development,50 to 100,No,80,N/A,unreachable,unreachable,Connection Error
Spain,adverbis-spain.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,insiteengineerings.org,Other,solo,No,95,Domain Parking,no_info,reachable,200
Sweden,erikallberg.com,Technology and Software Development,solo,No,50,N/A,little_info,reachable,200
New Zealand,fcd.nz,Technology and Software Development,1 to 5,No,75,N/A,little_info,reachable,200
United States,allcircuitselevator.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Singapore,iappsasia.com,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
United Kingdom,temp-mail.bot,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
Australia,simplesiteplans.com.au,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Austria,clickandshare.at,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
Australia,julian.al,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
Nepal,tatvainc.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,grangedevelopment.com,Real Estate and Property Management,1 to 5,No,55,N/A,little_info,reachable,200
Italy,altrascelta.it,Other,1 to 5,No,95,Consumer Advocacy / Information,much_info,reachable,200
Malaysia,connectotech.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United Arab Emirates,slicit.com,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
United States,engageanywhere.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,winedrops.co.uk,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
United States,eltequila.com,E-commerce and Retail,1 to 5,No,40,N/A,unreachable,unreachable,SSL Error
Singapore,luna-park-media.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
United Kingdom,33-degrees.co.uk,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,SSL Error
Australia,makcorp.net.au,Professional Services,1 to 5,No,75,N/A,little_info,reachable,200
Canada,wildfiremanage.com,Professional Services,1 to 5,No,95,Wildfire Management Technology,much_info,reachable,200
India,saminfratech.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,aimgroup.in,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
United Kingdom,preciselyagile.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,updatesafe.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Nigeria,devotionventures.com,Financial Service,5 to 20,No,95,N/A,much_info,reachable,200
China,moysco.net,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
United States,leadautopilot.ai,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,sisgain.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,secondstepnw.com,Professional Services,1 to 5,No,50,N/A,no_info,reachable,200
France,tsafr.com,Other,solo,No,0,N/A,unreachable,unreachable,SSL Error
India,customprintpromotion.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
India,tattvacxllp.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,thethirdcircle.co.uk,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,intoglobal.com,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Saudi Arabia,staticshocks.net,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,SSL Error
Netherlands,talentinc.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
India,qurinomsolutions.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Germany,scope-s.site,Technology and Software Development,1 to 5,No,10,N/A,unreachable,unreachable,Connection Error
South Africa,hpd.co.za,Professional Services,5 to 20,No,95,N/A,unreachable,unreachable,Connection Error
South Africa,reflectivelearning.co.za,Education and e-learning,20 to 50,No,95,N/A,much_info,reachable,200
South Africa,dsg.co.za,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
South Africa,forus.digital,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
Kuwait,ecomerg.com,E-commerce and Retail,20 to 50,No,95,N/A,much_info,reachable,200
United States,offerapp.com,Technology and Software Development,20 to 50,No,75,N/A,unreachable,unreachable,404
United Kingdom,sign-post.info,Other,5 to 20,No,95,Non-profit,much_info,reachable,200
India,kashyap.live,Technology and Software Development,solo,No,75,N/A,little_info,reachable,200
United Kingdom,mfpower.hk,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
India,awburn.com,Technology and Software Development,1 to 5,No,10,N/A,unreachable,unreachable,403
Morocco,coolairuae.com,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
Singapore,functioneight.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Morocco,designlockbox.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
India,amplionix.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Canada,digitalsix.com.au,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Thailand,nimblehq.co,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,gringas.org,Other,5 to 20,No,95,Community and Networking Platform,much_info,reachable,200
United Kingdom,kelvingan.co.uk,Professional Services,solo,No,95,N/A,unreachable,unreachable,Connection Error
United States,whatteach.com,Education and e-learning,solo,No,45,N/A,no_info,reachable,200
China,spam4.me,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
India,optionsgroup.com,Professional Services,100 to 200,No,95,N/A,much_info,reachable,200
India,bmyitservices.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
India,justtutors.com,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
Viet Nam,languagelabs.com.au,Technology and Software Development,50 to 100,No,70,N/A,unreachable,unreachable,401
Israel,infuntasy.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
New Zealand,mia.org.nz,Other,5 to 20,No,95,Automotive Industry Association,much_info,reachable,200
Canada,onespan.com,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Israel,rifflens.com,Professional Services,1 to 5,No,75,N/A,little_info,reachable,200
Egypt,farahgroup.co,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
India,jnanain.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,reservationsdesk.online,Logistics and Transportation,500+,No,95,Travel Agency,much_info,reachable,200
United States,webbdesignz.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Portugal,iconicpicsinternational.com,Other,1 to 5,No,40,Photography Services,unreachable,unreachable,404
Australia,monica-logan.com,Professional Services,solo,No,95,N/A,much_info,reachable,200
India,wishup.co,Professional Services,500+,No,95,N/A,much_info,reachable,200
Netherlands,mapablue.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Seychelles,lis-student.se,Other,solo,No,95,Domain Parking Service,no_info,reachable,200
United Kingdom,letracraftuk.co.uk,Other,solo,No,95,Domain Parking,no_info,reachable,200
United States,maricopa.edu,Education and e-learning,500+,No,100,N/A,much_info,unreachable,403
India,shyammg.com,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
United States,industrialtechnicalservices.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Germany,softservice24.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
South Africa,translutionsoftware.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Germany,firemail.de,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
Spain,ismag.co.uk,Professional Services,1 to 5,No,60,N/A,little_info,reachable,200
United States,95tss.com,E-commerce and Retail,20 to 50,No,95,N/A,much_info,reachable,200
Romania,dxc.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
South Africa,rcsdirect.co.za,E-commerce and Retail,50 to 100,No,80,N/A,unreachable,unreachable,Connection Error
India,meedlight.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Denmark,silktide.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,bilcnk.online,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,swcsd.us,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United States,students.columbiabsd.org,Education and e-learning,100 to 200,No,75,N/A,unreachable,unreachable,Connection Error
Canada,johnlenaghan.com,Technology and Software Development,solo,No,75,N/A,little_info,reachable,200
United States,arvmail.com,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
United States,rbf.farm,Other,1 to 5,No,95,Agriculture,much_info,reachable,200
Ireland,fineire.ie,Professional Services,solo,No,20,N/A,unreachable,unreachable,503
United States,water-damage.xyz,Professional Services,solo,No,10,N/A,unreachable,reachable,200
India,returnx.io,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,semiyard.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
France,bagui.pro,Other,solo,No,95,Domain Parking,no_info,reachable,200
United States,paklogo.com,Marketing and Advertising,1 to 5,No,90,N/A,unreachable,unreachable,Connection Error
Nigeria,applle.org,Technology and Software Development,20 to 50,No,70,N/A,unreachable,unreachable,Connection Error
United States,tieraenterprises.info,Other,solo,No,50,Consulting Services,little_info,reachable,200
United States,cmich.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Canada,geofftglobal.com,Professional Services,solo,No,75,N/A,little_info,reachable,200
Kenya,outlook.com,Technology and Software Development,500+,Yes,100,N/A,much_info,reachable,200
Brazil,usp.br,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Philippines,mafic.ca,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,raptureibiza.com,Logistics and Transportation,1 to 5,No,95,Boat Charters / Travel Services,much_info,reachable,200
India,burhaniconsultants.com,Professional Services,1 to 5,No,60,Management Consulting,unreachable,unreachable,Connection Error
Sweden,utb.helsingborg.se,Other,500+,No,80,Municipal Government,unreachable,unreachable,Connection Error
Israel,recovcoaching.com,Professional Services,solo,No,95,N/A,much_info,reachable,200
United States,10min.email,Technology and Software Development,1 to 5,Yes,100,N/A,unreachable,unreachable,403
Cayman Islands,yomail.edu.pl,Education and e-learning,50 to 100,No,70,N/A,unreachable,unreachable,403
United States,spglobaldrt.com,Professional Services,20 to 50,No,95,Restoration and Cleaning Services,much_info,reachable,200
Belgium,deagiletesters.be,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Germany,choicebookingsgroup.com,Other,solo,No,95,N/A,unreachable,unreachable,Connection Error
Pakistan,qureshitrader.com,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Italy,eucariota.eu,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
India,smartticksales.com,Marketing and Advertising,1 to 5,No,60,N/A,little_info,reachable,200
United States,golibertyloans.com,Financial Service,20 to 50,No,95,N/A,much_info,reachable,200
Ukraine,evacodes.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,dhapo.com,Other,solo,No,100,Domain Parking,no_info,reachable,200
Spain,costaclaims.com,Financial Service,solo,No,45,N/A,no_info,reachable,200
United States,ccqu.top,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
Australia,arulmedical.com.au,Healthcare,1 to 5,No,70,N/A,unreachable,unreachable,403
Ukraine,fortes-vision.info,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
Italy,goboard.it,Technology and Software Development,solo,No,45,N/A,little_info,reachable,200
Indonesia,foodeximsg.com,E-commerce and Retail,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,ndangxsp.net,Other,solo,No,0,N/A,unreachable,unreachable,Connection Error
India,tconraj.com,Technology and Software Development,solo,No,45,N/A,unreachable,reachable,200
United States,queensealnotarydottesting.com,Professional Services,solo,No,20,N/A,unreachable,unreachable,Connection Error
Germany,ymstudio.world,Professional Services,solo,No,95,Art Direction and AI Creative Services,much_info,reachable,200
Ireland,setubalassociates.co.uk,Professional Services,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
India,relay-logistics.com,Logistics and Transportation,50 to 100,No,95,N/A,much_info,reachable,200
United States,purrfecthire.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Philippines,legalwiseph.com,Professional Services,50 to 100,No,95,Legal Services,much_info,reachable,200
United States,digilion.in,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United Arab Emirates,stonefortsecurities.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
Canada,sweetnfresh.ca,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
